code,name,price,change_pct,pe_ttm,pb,mcap_yi
603809,豪能股份,10.4,0.58,34.59,2.54,95.71
001308,康冠科技,21.94,-1.83,34.63,2.02,106.9
002803,吉宏股份,22.3,2.29,34.63,3.63,64.38
002075,沙钢股份,3.96,1.54,34.73,1.31,86.88
002756,永兴材料,61.8,-1.06,34.74,2.57,239.21
000630,铜陵有色,6.82,-1.16,34.78,2.44,759.95
002416,爱施德,10.56,0.19,34.78,2.44,129.24
300145,南方泵业,4.54,3.65,34.81,2.93,86.75
300113,顺网科技,21.95,0.55,34.85,5.87,111.73
600570,恒生电子,24.65,1.57,34.87,4.68,466.78
300041,回天新材,14.01,-3.78,35.17,2.59,76.23
301291,明阳电气,56.04,-2.96,35.18,3.48,91.55
603511,爱慕股份,13.96,3.95,35.2,1.26,56.1
603366,日出东方,7.87,2.34,35.21,1.49,63.99
000537,绿发电力,10.9,-0.73,35.26,1.13,224.07
000603,盛达资源,30.87,-0.1,35.29,5.96,205.82
002970,锐明技术,62.85,-0.71,35.29,5.66,78.67
601268,*ST二重,2.35,0.0,35.35,1.14,169.52
600288,大恒科技,13.24,-0.23,35.36,2.91,57.83
601096,宏盛华源,5.08,0.59,35.38,2.85,83.46
002125,湘潭电化,15.05,1.62,35.42,2.78,94.74
600784,鲁银投资,7.65,1.06,35.44,1.56,51.69
002487,大金重工,72.9,-0.12,35.57,5.37,459.94
603057,紫燕食品,26.28,-1.43,35.59,5.08,108.27
301215,中汽股份,5.88,1.73,35.62,2.69,77.76
605228,神通科技,12.74,-1.55,35.81,2.73,60.79
603737,DR三棵树,31.48,4.27,35.9,9.45,278.72
002019,亿帆医药,10.5,0.19,35.91,1.46,88.46
601138,工业富联,73.75,0.48,36.0,8.31,14635.02
603507,振江股份,39.34,1.08,36.02,2.79,71.51
688475,萤石网络,27.97,-0.92,36.04,3.89,220.26
600363,联创光电,35.75,0.42,36.08,3.55,161.19
603197,保隆科技,31.89,1.05,36.11,2.12,67.34
000756,新华制药,13.57,1.42,36.13,1.77,67.7
601375,中原证券,4.06,0.5,36.15,1.3,139.97
688778,厦钨新能,61.13,-2.69,36.21,3.28,308.52
603997,继峰股份,13.71,-1.44,36.28,3.31,174.43
300416,苏试试验,18.56,-3.38,36.29,3.45,93.72
300772,运达股份,15.17,0.46,36.29,1.77,105.87
601136,首创证券,14.65,0.62,36.34,2.83,400.43
605128,上海沿浦,34.7,4.11,36.43,3.34,73.27
600649,城投控股,3.98,1.53,36.52,0.47,99.68
600917,重庆燃气,5.28,3.13,36.58,1.43,82.42
002422,科伦药业,36.21,-0.44,36.66,2.42,470.23
688049,炬芯科技,44.35,-1.75,36.67,3.71,77.69
002276,万马股份,11.95,0.76,36.78,1.97,120.35
002709,天赐材料,51.73,-0.58,36.79,5.71,780.61
002402,和而泰,26.44,-2.76,36.82,3.64,216.43
002406,远东传动,8.72,-1.47,36.84,1.55,52.51
000977,浪潮信息,64.14,-0.76,36.86,4.23,940.83
002570,贝因美,5.14,3.01,36.95,3.41,55.51
603156,养元饮品,41.93,-1.9,37.07,5.33,528.43
601388,怡球资源,3.51,1.45,37.08,1.67,77.26
688315,诺禾致源,14.48,2.4,37.08,2.25,60.27
002246,北化股份,20.76,-4.24,37.27,3.64,113.98
600449,宁夏建材,14.5,0.42,37.28,0.94,69.34
300547,川环科技,33.87,-1.63,37.28,5.31,60.36
002493,荣盛石化,11.5,3.05,37.36,2.53,1073.88
001289,龙源电力,18.98,1.28,37.38,2.07,956.96
000938,紫光股份,27.84,-2.79,37.47,5.13,796.24
600223,福瑞达,6.23,2.98,37.49,1.49,63.33
002821,凯莱英,115.39,-1.73,37.51,2.32,365.79
000063,中兴通讯,35.1,-4.41,37.52,2.19,1413.7
000501,武商集团,7.87,0.77,37.54,0.55,60.46
600143,金发科技,17.0,0.53,37.61,2.26,447.92
600829,人民同泰,8.87,1.84,37.69,1.68,51.44
688213,思特威-W,98.1,-0.79,37.71,7.73,317.36
600755,厦门国贸,6.04,1.85,37.77,0.67,128.78
000800,一汽解放,6.1,0.33,37.77,1.13,300.17
300073,当升科技,55.48,-0.13,37.82,2.04,280.71
002534,西子洁能,20.05,-0.55,37.83,3.0,165.49
002761,浙江建投,8.03,0.63,38.0,1.23,86.87
600392,盛和资源,21.69,-0.91,38.09,2.95,380.19
301078,孩子王,9.51,4.05,38.15,2.83,120.14
600864,哈投股份,5.66,1.25,38.17,0.91,117.76
600760,中航沈飞,43.8,1.91,38.18,5.39,1239.34
600736,苏州高新,7.16,1.56,38.19,1.11,82.43
605277,新亚电子,25.74,4.55,38.29,4.78,81.89
601689,拓普集团,61.18,-1.96,38.45,4.48,1063.21
002460,赣锋锂业,69.86,-2.27,38.48,3.15,846.16
002063,远光软件,6.06,2.89,38.49,2.91,107.19
300697,电工合金,16.48,-0.3,38.49,5.44,54.59
603888,新华网,18.84,3.18,38.53,3.34,127.12
300286,安科瑞,31.25,-2.04,38.56,3.54,64.93
605077,华康股份,18.0,2.33,38.57,1.78,53.9
002399,海普瑞,10.0,0.6,38.57,1.2,124.72
603977,国泰集团,15.48,2.58,38.61,2.78,96.17
605058,澳弘电子,40.28,0.88,38.66,3.17,57.57
688665,四方光电,51.1,-0.91,38.73,4.36,51.71
002057,中钢天源,9.22,1.54,38.74,2.13,69.46
603901,永创智能,11.28,0.0,38.76,2.21,60.95
002560,通达股份,9.19,0.33,38.76,2.5,58.2
000949,新乡化纤,6.72,-1.47,38.88,1.64,111.31
300525,博思软件,8.98,3.82,38.96,2.72,55.98
603619,中曼石油,26.29,1.31,39.03,2.78,121.55
600765,中航重机,14.32,0.42,39.07,1.55,222.32
300783,三只松鼠,18.46,1.37,39.1,2.31,51.74
301080,百普赛斯,40.08,-1.16,39.13,2.48,50.5
002947,恒铭达,87.85,-0.53,39.14,7.24,174.21
000099,中信海直,15.68,0.51,39.16,2.21,121.64
000922,佳电股份,13.16,-2.52,39.28,2.38,92.77
002049,紫光国微,76.51,-3.52,39.35,4.67,649.96
002192,融捷股份,81.52,0.52,39.43,5.46,211.23
600497,驰宏锌锗,9.42,-1.05,39.47,2.82,474.8
300827,上能电气,33.52,1.39,39.47,4.41,129.13
002179,中航光电,35.84,-1.59,39.53,3.23,751.39
002166,莱茵生物,8.27,-0.24,39.61,1.97,61.08
301275,汉朔科技,45.32,1.39,39.66,4.65,136.35
300037,新宙邦,70.96,-3.64,39.69,5.03,383.76
300066,三川智慧,5.38,1.32,39.75,2.13,53.7
300224,正海磁材,12.18,-1.06,39.79,2.26,112.94
603067,振华股份,35.12,0.17,40.0,6.89,265.34
000795,英洛华,8.85,0.23,40.06,3.69,100.33
600776,东方通信,14.59,0.07,40.07,4.8,139.48
600276,恒瑞医药,49.17,-2.03,40.19,5.23,3136.56
002443,金洲管道,11.69,-2.5,40.19,1.74,60.68
002987,京北方,11.83,3.32,40.27,4.36,119.74
300100,双林股份,30.16,-1.15,40.28,5.29,166.23
600456,宝钛股份,31.93,0.06,40.29,2.11,152.55
601116,三江购物,13.02,0.15,40.34,2.13,71.31
688097,博众精工,59.0,-2.12,40.37,5.49,262.56
688161,威高骨科,26.38,0.0,40.42,2.52,105.52
600114,东睦股份,35.26,-3.71,40.48,6.6,217.34
300999,金龙鱼,27.44,2.54,40.72,1.54,148.9
688696,极米科技,76.28,0.39,40.75,1.83,53.41
688667,菱电电控,115.7,-4.31,40.76,3.35,60.97
002410,广联达,10.11,2.12,40.79,2.93,158.74
603638,艾迪精密,21.75,-0.64,40.8,4.96,180.76
600436,片仔癀,128.91,0.39,40.88,5.11,777.74
601858,中国科传,25.23,2.19,40.98,3.49,199.44
002106,莱宝高科,11.9,2.15,40.98,1.5,83.88
002396,星网锐捷,21.78,-4.01,41.01,2.41,164.97
000417,合百集团,7.85,4.67,41.02,1.28,61.15
300580,贝斯特,23.01,-3.16,41.04,3.44,108.74
600475,华光环能,16.16,2.86,41.23,1.78,152.37
601969,海南矿业,9.76,1.04,41.25,2.85,192.51
600390,五矿资本,4.85,1.89,41.33,0.51,218.16
601121,宝地矿业,6.62,2.16,41.43,1.49,52.96
002810,山东赫达,23.64,4.0,41.46,3.71,76.55
002827,高争民爆,28.45,0.39,41.52,7.3,78.52
003019,宸展光电,40.41,-1.08,41.52,4.37,69.12
300498,温氏股份,13.63,-0.37,41.54,2.29,810.89
688059,华锐精密,138.38,-1.79,41.6,6.37,129.49
601678,XD滨化股,5.59,4.68,41.7,0.99,114.22
603686,福龙马,15.77,1.94,41.74,1.87,65.51
600930,华电新能,6.41,-0.31,41.76,2.42,207.03
300725,药石科技,35.17,-0.34,41.78,1.5,71.29
002150,正泰电源,32.29,2.51,41.9,5.48,115.77
300681,英搏尔,31.82,-2.87,42.01,3.15,73.44
300917,特发服务,30.9,-2.8,42.01,4.25,52.22
000823,超声电子,15.91,-2.15,42.04,1.92,89.82
603681,永冠新材,24.44,-4.16,42.19,1.94,58.1
300303,聚飞光电,8.51,-2.63,42.24,3.28,113.07
603915,国茂股份,15.66,-4.28,42.34,2.69,102.83
600884,杉杉股份,14.23,-2.87,42.35,1.42,261.14
300341,麦克奥迪,14.69,1.31,42.44,3.85,75.71
300124,汇川技术,74.5,0.73,42.55,5.54,1795.68
002458,益生股份,8.39,4.09,42.6,2.71,81.08
688186,广大特材,20.8,2.82,42.61,1.23,58.34
688252,天德钰,21.78,0.28,42.63,3.62,89.08
603858,步长制药,15.16,1.54,42.75,1.56,159.87
603730,岱美股份,12.69,-1.48,42.79,5.48,272.66
000777,中核科技,17.66,0.17,43.02,2.76,67.71
002312,川发龙蟒,9.15,1.1,43.03,1.78,172.37
300618,寒锐钴业,38.5,0.92,43.14,2.15,104.91
002429,兆驰股份,11.25,-3.02,43.22,3.01,508.99
300699,光威复材,29.63,-0.97,43.22,4.24,243.38
301186,超达装备,65.16,1.97,43.24,3.3,50.21
601155,新城控股,13.21,0.69,43.35,0.48,297.97
601618,中国中冶,2.83,0.0,43.53,0.57,505.23
300171,东富龙,11.84,1.2,43.64,1.15,66.62
603305,旭升集团,14.95,-0.13,43.78,1.85,172.78
000541,佛山照明,5.05,1.81,44.01,1.13,62.14
300347,泰格医药,39.44,-0.03,44.02,1.62,223.42
002126,银轮股份,49.9,-0.04,44.07,5.73,396.31
600916,中国黄金,8.01,0.88,44.18,1.84,134.57
300677,英科医疗,45.09,3.77,44.2,1.62,209.94
000821,ST京机,8.95,2.29,44.24,1.34,54.12
600577,精达股份,12.58,-3.23,44.33,4.44,270.61
605286,同力天启,35.7,4.26,44.37,2.79,59.98
002203,海亮股份,20.06,-2.19,44.45,2.69,443.76
688772,珠海冠宇,16.13,1.32,44.47,2.66,182.62
688563,航材股份,51.58,-0.73,44.59,2.22,60.34
300174,元力股份,27.39,1.26,44.73,2.86,99.41
603179,新泉股份,50.51,-3.03,44.79,4.87,360.74
301155,海力风电,61.13,-1.67,44.83,2.3,75.35
002324,普利特,12.34,0.33,44.85,2.93,95.79
301127,武汉天源,14.25,2.52,44.86,2.84,93.23
688196,卓越新能,43.57,3.91,44.92,1.72,55.42
002006,精工科技,16.6,-2.01,44.97,3.45,86.29
000090,天健集团,3.87,0.52,45.26,0.64,72.31
002245,蔚蓝锂芯,20.28,-1.93,45.29,4.49,325.82
600839,四川长虹,7.3,1.39,45.42,2.19,336.89
300788,中信出版,28.07,1.74,45.45,2.38,53.38
688139,海尔生物,31.61,0.48,45.49,2.25,100.04
002434,万里扬,7.09,-0.14,45.57,1.57,92.97
002643,万润股份,14.57,-1.89,45.63,1.87,131.45
603983,丸美生物,24.33,2.74,45.76,2.84,97.56
603060,国检集团,7.03,1.01,45.8,2.8,56.52
300986,志特新材,19.74,1.81,45.82,3.65,81.26
688543,国科军工,43.46,0.49,45.83,4.82,60.48
002050,三花智控,44.57,-3.82,45.89,5.75,1642.05
001213,中铁特货,3.87,1.57,45.91,0.89,172.0
688708,XD佳驰科,50.69,2.09,45.93,6.08,72.12
605123,派克新材,99.16,-0.83,45.96,2.6,120.15
002516,旷达科技,6.1,0.83,46.03,2.42,88.9
002645,华宏科技,28.59,-2.99,46.05,4.2,162.06
601989,中国重工,5.1,0.0,46.1,1.36,1162.9
688779,五矿新能,8.92,0.79,46.12,2.42,172.09
603916,苏博特,13.73,-1.29,46.14,1.37,57.71
600315,上海家化,18.73,0.21,46.19,1.78,125.91
600562,国睿科技,23.48,-1.68,46.26,4.34,291.59
002601,龙佰集团,14.55,1.75,46.54,1.52,289.2
002611,东方精工,16.83,0.54,46.55,3.62,168.62
600038,中直股份,27.71,1.13,46.58,1.29,185.36
002390,信邦制药,3.08,1.65,46.88,0.89,59.38
300790,宇瞳光学,31.88,-4.78,46.95,4.39,104.83
002759,天际股份,28.34,1.58,47.16,4.08,141.97
600845,宝信软件,20.46,1.54,47.31,5.46,436.63
603861,白云电器,17.65,3.52,47.33,2.38,93.3
002518,科士达,51.95,-4.31,47.37,6.42,293.59
000025,特  力Ａ,15.6,-0.38,47.38,3.62,61.27
002985,北摩高科,30.5,0.96,47.41,3.73,100.94
300127,银河磁体,28.23,-0.77,47.49,5.82,65.16
600452,涪陵电力,13.35,-3.19,47.51,3.57,205.13
002824,和胜股份,25.57,-3.4,47.52,3.41,57.83
688726,拉普拉斯,57.69,-2.3,47.61,5.55,126.87
002466,天齐锂业,62.17,-1.13,47.67,2.3,917.46
600663,陆家嘴,7.53,3.86,47.73,1.5,237.62
688639,华恒生物,23.57,0.43,47.77,2.23,58.95
002048,宁波华翔,25.56,-1.96,47.8,1.77,181.43
300809,华辰装备,36.1,-3.6,47.83,5.0,54.36
600372,中航机载,11.35,1.89,47.9,1.45,549.21
600777,*ST新潮,5.35,-0.56,47.9,1.64,340.59
002498,汉缆股份,8.22,0.49,47.9,3.1,273.46
603125,常青科技,24.23,0.21,48.07,3.9,98.09
002664,信质集团,18.41,-4.11,48.23,2.12,74.11
688046,药康生物,18.81,-2.99,48.27,3.38,77.12
300221,银禧科技,13.38,-3.6,48.3,4.21,61.17
300109,新开源,17.48,-0.79,48.44,2.28,78.18
605011,杭州热电,23.06,3.04,48.52,3.79,92.26
300307,慈星股份,6.8,0.89,48.6,1.66,53.51
000035,中国天楹,5.9,0.17,48.67,1.31,136.47
002171,楚江新材,11.75,-1.43,48.69,2.14,189.61
300708,聚灿光电,9.0,-1.32,48.8,2.94,63.9
688379,华光新材,66.68,-4.22,48.83,4.51,60.07
300953,震裕科技,145.34,-0.45,48.83,7.53,252.92
605060,联德股份,49.52,-0.7,48.85,4.71,118.32
300558,贝达药业,51.22,-2.77,48.85,3.17,214.81
688516,奥特维,61.71,-4.31,48.91,5.29,194.24
002543,万和电气,7.63,2.42,48.92,1.17,50.48
300634,彩讯股份,26.35,3.74,49.03,3.9,114.43
601226,华电科工,7.9,0.51,49.13,2.11,91.82
300633,开立医疗,20.57,0.83,49.21,2.85,53.51
301363,美好医疗,24.92,-1.19,49.24,3.75,93.0
301047,义翘神州,63.7,0.71,49.27,1.49,76.17
000937,冀中能源,5.65,3.86,49.28,1.03,193.99
688190,云路股份,114.01,-2.46,49.32,5.09,136.81
600812,华北制药,4.63,1.98,49.33,1.43,79.44
688209,英集芯,23.14,-2.45,49.33,4.49,100.38
002334,英威腾,8.59,0.94,49.35,2.35,63.14
688065,凯赛生物,40.4,0.45,49.43,1.63,235.68
600373,中文传媒,7.84,2.89,49.58,0.59,105.63
300398,飞凯材料,35.14,-3.54,49.58,3.95,198.14
603505,金石资源,18.88,3.45,49.63,8.38,158.91
688099,晶晨股份,101.1,-4.53,49.63,5.72,425.8
002409,雅克科技,104.99,-2.21,49.63,6.28,334.42
301571,国科天成,59.75,-0.75,49.67,5.19,71.2
002053,云南能投,11.95,3.73,49.73,1.47,110.03
301246,宏源药业,31.71,-2.37,49.84,2.75,53.93
002239,奥特佳,2.69,1.51,49.85,1.51,72.16
000034,神州数码,26.59,2.9,49.91,2.42,225.79
002755,奥赛康,14.33,-1.58,49.94,4.03,133.0
000578,盐湖集团,24.44,0.0,50.0,8.36,62.09
600186,莲花控股,9.84,-3.05,50.17,9.34,175.18
688138,清溢光电,30.49,-2.09,50.19,3.39,95.98
300775,三角防务,24.84,1.22,50.24,2.31,132.06
002386,天原股份,5.91,4.05,50.29,1.01,76.91
605086,龙高股份,32.21,3.57,50.34,3.54,57.72
600155,华创云信,5.76,1.23,50.46,0.64,127.5
000559,万向钱潮,15.07,1.96,50.51,6.16,499.47
300192,科德教育,16.93,0.65,50.56,5.58,54.96
600966,博汇纸业,5.96,0.85,50.59,1.07,79.68
002065,东华软件,7.64,2.83,50.6,1.98,222.17
000155,川能动力,14.6,2.46,50.62,2.51,269.54
603127,昭衍新药,33.56,-4.58,50.8,2.94,211.55
300684,中石科技,58.0,3.28,50.85,8.64,118.5
002624,完美世界,13.95,-0.43,50.93,3.75,254.97
688271,联影医疗,117.35,-2.45,50.95,4.4,967.15
603063,禾望电气,53.0,-4.78,51.08,4.72,243.56
688018,乐鑫科技,164.78,-1.68,51.11,6.09,275.88
301099,雅创电子,64.74,-2.56,51.24,6.62,58.12
300450,先导智能,49.19,-3.19,51.35,4.61,767.08
002675,东诚药业,12.78,-0.08,51.57,2.5,95.0
002145,钛能化学,4.43,2.07,51.63,1.39,168.63
000880,潍柴重机,29.38,-2.33,51.68,6.31,66.7
300918,南山智尚,12.42,0.16,51.71,1.62,62.86
300017,网宿科技,15.1,1.62,51.73,3.5,353.56
002600,领益智造,14.97,2.89,51.75,4.51,1077.8
002051,中工国际,11.07,0.54,51.99,1.18,135.76
000810,创维数字,11.68,1.48,52.19,2.04,129.72
002782,可立克,26.99,-2.63,52.48,6.25,131.31
600305,恒顺醋业,7.3,0.55,52.53,2.35,80.52
603130,云中马,41.51,-2.1,52.56,4.07,57.08
603499,翔港科技,18.44,-2.74,52.79,6.03,55.8
002738,中矿资源,60.83,-1.71,52.84,3.54,432.64
301000,肇民科技,30.32,-1.46,52.87,5.6,69.62
002897,意华股份,80.18,4.95,52.89,5.66,146.27
600195,中牧股份,6.83,3.48,53.05,1.23,69.74
300990,同飞股份,77.8,-3.95,53.12,6.31,60.5
600724,宁波富达,6.88,-0.72,53.62,3.52,99.41
603650,XD彤程新,50.89,-2.47,53.62,7.81,312.71
001287,中电港,25.3,-2.65,53.69,3.47,192.25
002353,杰瑞股份,147.0,4.7,53.69,6.41,1015.83
300207,欣旺达,22.81,0.09,53.69,1.71,390.93
603662,柯力传感,58.66,-3.12,53.83,5.91,164.73
300390,天华新能,84.86,1.36,53.84,5.71,570.49
601100,恒立液压,111.3,2.01,53.9,8.34,1492.33
605133,嵘泰股份,35.75,-0.97,53.98,2.65,100.86
002294,信立泰,32.8,-1.86,54.06,4.28,365.58
600339,中油工程,3.61,1.98,54.09,0.75,201.55
605118,力鼎光电,36.02,0.06,54.14,9.16,147.27
300768,迪普科技,16.56,2.22,54.22,3.01,69.66
605365,立达信,17.32,1.17,54.46,2.29,86.95
688698,伟创电气,64.79,-4.01,54.5,5.79,138.67
002940,昂利康,34.37,-1.8,54.51,4.21,63.68
300217,东方电热,5.16,1.18,54.66,1.8,64.06
603269,海鸥股份,21.2,-1.72,54.94,6.34,65.46
688758,赛分科技,18.3,-0.97,55.1,5.5,54.57
000768,中航西飞,22.04,1.33,55.28,2.72,611.92
301323,新莱福,77.83,-3.08,55.32,3.65,52.59
600095,湘财股份,8.5,0.24,55.35,1.98,243.03
600580,卧龙电驱,40.19,1.85,55.36,5.77,626.01
600237,铜峰电子,10.3,-2.83,55.39,3.24,64.34
688608,恒玄科技,161.79,-2.95,55.41,3.82,272.93
600482,中国动力,36.53,-1.38,55.49,2.03,828.59
002108,沧州明珠,5.04,1.2,55.58,1.65,83.03
688689,银河微电,39.74,2.55,55.61,4.06,51.23
688636,智明达,36.0,0.73,56.04,4.48,60.35
300219,鸿利智汇,8.03,0.88,56.04,2.18,56.74
688239,航宇科技,58.7,-2.77,56.08,5.41,111.9
000973,佛塑科技,14.72,-0.27,56.14,3.95,142.4
688428,诺诚健华,23.24,-4.95,56.15,5.58,62.37
300726,宏达电子,60.16,-3.0,56.3,4.76,129.01
603019,XD中科曙,85.4,-2.78,56.34,5.68,1249.15
600819,耀皮玻璃,6.78,0.0,56.53,1.71,50.67
301238,瑞泰新材,24.91,-2.04,56.66,2.52,182.67
002716,湖南白银,9.39,0.0,56.68,6.53,218.3
600508,上海能源,14.9,4.12,56.73,0.84,107.68
600851,海欣股份,8.08,-0.98,56.73,2.15,59.65
688360,德马科技,21.66,-2.61,56.8,3.84,54.65
600032,浙江新能,10.67,0.57,56.97,2.0,256.58
000062,深圳华强,30.47,4.56,57.09,4.71,318.38
002414,高德红外,12.96,0.7,57.15,7.47,440.46
603950,长源东谷,69.56,-4.7,57.2,7.28,225.1
300569,天能重工,5.46,1.87,57.23,1.07,55.67
600592,龙溪股份,19.85,-1.59,57.27,3.07,79.31
300748,金力永磁,30.77,-4.65,57.36,5.74,347.71
688198,佰仁医疗,84.39,2.24,57.42,9.24,116.25
603927,中科软,15.51,4.73,57.46,4.06,128.89
688798,艾为电子,74.92,0.94,57.46,4.21,101.7
601086,国芳集团,8.36,-2.34,57.58,3.42,55.68
600832,东方明珠,23.18,0.0,57.69,7.39,738.59
300263,隆华科技,11.68,-2.59,57.69,2.93,113.94
600487,亨通光电,75.56,-2.02,57.72,5.75,1847.58
603267,鸿远电子,71.8,3.67,58.01,3.72,165.92
300292,吴通控股,5.36,-0.56,58.2,4.9,59.81
600635,大众公用,5.36,2.1,58.21,1.78,129.65
301179,泽宇智能,23.44,-0.09,58.22,3.73,55.66
002017,东信和平,16.62,1.96,58.25,5.16,96.41
002297,博云新材,19.66,-4.61,58.33,4.99,112.67
301207,华兰疫苗,18.21,1.05,58.37,1.91,109.38
002757,南兴股份,23.78,1.62,58.43,3.51,67.07
600637,东方明珠,9.73,0.0,58.59,1.09,327.11
000967,盈峰环境,10.4,-2.71,58.6,1.99,341.7
300590,移为通信,14.83,1.71,58.74,3.71,53.06
301196,唯科科技,118.5,-2.82,59.19,4.44,97.12
601399,国机重装,3.95,2.86,59.42,1.92,284.94
601111,中国国航,6.78,-0.44,59.52,2.69,789.06
603085,天成自控,13.38,0.07,59.64,5.49,53.13
002139,拓邦股份,10.47,0.96,59.64,1.89,112.14
002597,金禾实业,21.13,1.0,59.73,1.54,119.86
300623,捷捷微电,33.44,-1.21,59.82,4.54,256.6
600509,天富能源,9.8,0.62,59.95,1.73,134.69
300507,苏奥传感,7.82,-0.13,60.03,2.89,60.6
002838,道恩股份,33.4,-1.01,60.59,4.25,140.49
605198,安德利,57.88,2.03,61.02,6.78,156.59
688289,圣湘生物,16.55,0.98,61.1,1.34,95.89
600770,综艺股份,6.15,-0.49,61.16,2.35,79.95
002243,力合科创,8.9,-1.77,61.2,1.49,107.17
688122,西部超导,67.32,-0.36,61.33,6.1,437.35
688088,虹软科技,40.29,2.49,61.5,5.83,161.63
601068,中铝国际,5.52,-0.18,61.65,5.36,141.29
600345,长江通信,47.03,-4.51,61.78,4.07,99.5
002380,科远智慧,39.73,0.23,61.82,4.0,56.5
300363,博腾股份,14.62,-0.81,61.83,1.5,72.93
603163,圣晖集成,101.64,-1.95,61.87,8.5,101.64
002358,森源电气,6.56,2.5,61.92,1.82,60.99
000969,安泰科技,22.51,-2.0,61.98,4.02,234.41
605222,起帆电缆,29.48,-2.58,62.06,2.59,121.72
002988,豪美新材,29.03,-3.23,62.1,2.7,72.52
605018,长华集团,13.85,2.06,62.68,2.3,65.1
300938,信测标准,52.55,-4.16,62.71,6.67,111.06
300856,科思股份,13.32,4.72,62.86,2.32,61.24
301069,凯盛新材,19.33,-0.26,63.02,3.84,82.5
600111,北方稀土,47.86,-1.56,63.18,6.76,1730.17
600360,华微电子,11.61,-3.25,63.4,3.17,111.49
300852,四会富仕,51.07,-4.17,63.6,3.68,79.14
603026,石大胜华,89.55,2.12,63.91,4.02,208.38
300613,富瀚微,59.22,-0.32,64.01,4.73,130.05
688281,华秦科技,76.15,0.86,64.13,4.34,207.56
300433,蓝思科技,41.83,3.28,64.2,4.04,2078.83
300777,中简科技,32.21,-3.62,64.26,3.09,136.05
601016,节能风电,4.9,-2.78,64.41,1.8,295.87
600521,华海药业,16.07,0.69,64.48,2.5,240.61
002938,鹏鼎控股,103.34,-1.59,64.53,6.91,2386.57
603489,八方股份,34.59,-2.56,64.55,2.93,81.15
601299,中国北车,29.98,0.0,65.36,7.38,3035.8
002169,智光电气,16.35,-0.49,65.51,4.58,124.04
300496,中科创达,65.76,4.08,65.73,2.95,241.72
300756,金马游乐,32.33,0.34,65.75,4.87,62.07
000301,东方盛虹,12.2,1.24,65.84,2.32,806.19
601179,中国西电,17.0,2.6,65.95,3.73,871.4
300735,光弘科技,22.05,-1.34,65.99,3.23,167.01
603012,创力集团,9.39,-0.74,66.23,1.58,60.71
603610,麒盛科技,17.67,1.2,66.23,2.04,62.37
603297,永新光学,125.82,-3.94,66.36,6.63,139.32
688181,八亿时空,40.5,-3.57,66.6,2.61,54.47
301177,迪阿股份,26.01,-0.46,66.75,1.65,104.04
002335,科华数据,38.15,-2.33,66.76,4.58,251.69
603806,福斯特,17.44,-2.57,66.87,2.88,454.97
601608,中信重工,5.55,-0.18,66.95,2.7,254.17
002317,众生药业,23.15,-1.66,67.16,4.93,176.31
600895,张江高科,33.78,-2.76,67.49,3.83,523.15
300602,飞荣达,44.62,-1.5,67.58,6.31,176.43
603155,新亚强,18.2,1.96,67.61,2.6,57.47
002304,洋河股份,45.59,0.44,67.63,1.39,686.77
300184,力源信息,15.86,-3.82,67.88,4.33,167.17
002376,新北洋,6.7,2.45,68.06,1.49,52.74
300438,鹏辉能源,77.72,1.53,68.1,6.87,314.12
300855,图南股份,36.17,-1.87,68.4,6.8,105.96
300820,英杰电气,64.42,-0.72,68.6,5.55,72.01
688179,阿拉丁,20.29,-1.27,68.66,7.15,73.45
688123,聚辰股份,127.67,-3.99,68.78,7.87,202.87
301297,富乐德,40.07,-2.86,68.92,5.48,146.37
300740,水羊股份,24.92,2.55,69.23,4.41,90.04
600094,大名城,4.31,-1.6,69.45,0.98,91.64
688676,金盘科技,100.69,0.21,69.65,9.53,462.96
601133,柏诚股份,25.36,-4.55,69.72,4.42,132.98
605299,舒华体育,18.09,4.09,69.73,6.16,73.75
688230,芯导科技,66.61,-2.1,69.91,3.48,78.33
600871,石化油服,2.38,2.59,69.92,4.69,322.42
002526,山东矿机,3.13,0.32,70.12,1.72,55.43
688363,华熙生物,37.1,0.87,70.13,2.51,178.7
000905,厦门港务,9.34,0.65,70.2,1.58,69.28
300142,沃森生物,12.56,-2.41,70.29,2.71,198.06
300660,江苏雷利,42.69,0.47,70.42,5.33,190.77
002937,兴瑞科技,32.65,4.21,70.49,6.93,98.85
002242,九阳股份,9.15,0.77,70.52,2.07,69.69
688069,德林海,60.37,2.29,70.86,5.26,68.22
688116,天奈科技,43.75,0.41,70.94,4.26,160.36
002787,华源控股,24.77,-0.32,70.99,4.49,62.14
002708,光洋股份,13.6,-0.73,71.05,4.32,70.27
600478,科力远,6.11,3.56,71.58,3.47,101.76
600129,太极集团,14.52,1.33,71.71,2.24,80.07
002067,景兴纸业,4.87,0.83,71.76,1.07,65.14
600138,中青旅,7.97,1.92,71.83,0.92,57.69
688582,芯动联科,46.8,-3.9,71.87,7.77,117.1
600490,鹏欣资源,7.41,0.82,71.92,2.58,147.65
688372,伟测科技,148.98,-2.5,71.93,5.99,250.42
300296,利亚德,6.59,0.76,72.16,2.29,149.89
301055,张小泉,32.99,-3.74,72.24,7.34,51.46
688439,振华风光,49.49,-2.54,72.5,1.97,98.98
002419,天虹股份,5.0,2.04,72.82,1.44,58.44
002044,美年健康,5.7,0.18,73.0,2.83,220.83
